ALL
"PAT_NO	ADM_DATE	DIS_DATE	TOT_NO_DXS	OCCURRENCE	DIAGNOSIS"
"815113	12/9/00	12/11/00	5	3	10879"
"					"
"815113	12/9/00	12/11/00	5	4	414"
"					"
"815113	12/9/00	12/11/00	5	5	401.9"
"					"
"824467	12/1/00	12/3/00	3	1	658.11"
"					"
"824467	12/1/00	12/3/00	3	2	661.21"
"					"
"824467	12/1/00	12/3/00	3	3	1027"
"					"
"826021	12/2/00	12/3/00	11	1	788.2"
"					"
"826021	12/2/00	12/3/00	11	2	154.1"
"					"
"826021	12/2/00	12/3/00	11	3	197.7"
"					"
"826021	12/2/00	12/3/00	11	4	198.3"
"					"
"826021	12/2/00	12/3/00	11	5	197"
"					"
"826021	12/2/00	12/3/00	11	6	518"
"					"
"826021	12/2/00	12/3/00	11	7	591"
"					"
"826021	12/2/00	12/3/00	11	8	996.1"
"					"
"826021	12/2/00	12/3/00	11	9	781.2"
"					"
"826021	12/2/00	12/3/00	11	10	1044.3"
"					"
"826021	12/2/00	12/3/00	11	11	368.8"
"					"
"829639	11/13/00	11/25/00	3	1	296.23"
"					"
"829639	11/13/00	11/25/00	3	2	782.1"
"					"
"829639	11/13/00	11/25/00	3	3	564"
"					"
"844735	11/28/00	12/1/00	3	1	652.21"
"					"
"844735	11/28/00	12/1/00	3	2	663.11"
"					"
"844735	11/28/00	12/1/00	3	3	1027"
"					"
"847357	12/4/00	12/6/00	2	1	664.01"
"					"
"847357	12/4/00	12/6/00	2	2	1027"
"					"
"859513	11/27/00	11/28/00	2	1	411.1"
"					"
"859513	11/27/00	11/28/00	2	2	412"
"					"
"862531	12/22/00	12/29/00	6	1	996.74"
"					"
"862531	12/22/00	12/29/00	6	2	557.1"
"					"
"862531	12/22/00	12/29/00	6	3	533.9"
"					"
"862531	12/22/00	12/29/00	6	4	714"
"					"
"862531	12/22/00	12/29/00	6	5	1012.7"
"					"
"862531	12/22/00	12/29/00	6	6	568"
"					"
"885523	11/15/00	11/17/00	3	1	648.91"
"					"
"885523	11/15/00	11/17/00	3	2	493.9"
"					"
"885523	11/15/00	11/17/00	3	3	1027"
"					"
"938935	10/3/00	10/6/00	3	1	614.6"
"					"
"938935	10/3/00	10/6/00	3	2	617.3"
"					"
"938935	10/3/00	10/6/00	3	3	628.2"
"					"
"944455	12/17/00	12/23/00	7	1	414"
"					"
"944455	12/17/00	12/23/00	7	2	998.2"
"					"
"944455	12/17/00	12/23/00	7	3	272"
"					"
"944455	12/17/00	12/23/00	7	4	401.9"
"					"
"944455	12/17/00	12/23/00	7	5	362.74"
"					"
"944455	12/17/00	12/23/00	7	6	600"
"					"
"944455	12/17/00	12/23/00	7	7	389.9"
"					"
"959851	10/1/00	10/5/00	4	1	661.11"
"					"
"959851	10/1/00	10/5/00	4	2	646.81"
"					"
"959851	10/1/00	10/5/00	4	3	792.3"
"					"
"959851	10/1/00	10/5/00	4	4	1027"
"					"
"964603	11/10/00	11/12/00	1	1	220"
"					"
"977179	10/23/00	10/26/00	6	1	654.21"
"					"
"977179	10/23/00	10/26/00	6	2	648.91"
"					"
"977179	10/23/00	10/26/00	6	3	653.41"
"					"
"977179	10/23/00	10/26/00	6	4	663.01"
"					"
"977179	10/23/00	10/26/00	6	5	617.6"
"					"
"977179	10/23/00	10/26/00	6	6	1027"
"					"
"979525	10/3/00	10/11/00	11	1	410.71"
"					"
"979525	10/3/00	10/11/00	11	2	427.31"
"					"
"979525	10/3/00	10/11/00	11	3	428"
"					"
"979525	10/3/00	10/11/00	11	4	427.1"
"					"
"979525	10/3/00	10/11/00	11	5	396.2"
"					"
"979525	10/3/00	10/11/00	11	6	425.4"
"					"
"979525	10/3/00	10/11/00	11	7	397"
"					"
"979525	10/3/00	10/11/00	11	8	412"
"					"
"979525	10/3/00	10/11/00	11	9	1045"
"					"
"979525	10/3/00	10/11/00	11	10	1010.3"
"					"
"979525	10/3/00	10/11/00	11	11	414"
"					"
"979525	12/5/00	12/12/00	6	1	428"
"					"
"979525	12/5/00	12/12/00	6	2	396.2"
"					"
"979525	12/5/00	12/12/00	6	3	511.8"
"					"
"979525	12/5/00	12/12/00	6	4	414"
"					"
"979525	12/5/00	12/12/00	6	5	1045"
"					"
"979525	12/5/00	12/12/00	6	6	786.09"
"					"
"979999	10/29/00	11/1/00	5	1	821.21"
"					"
"979999	10/29/00	11/1/00	5	2	10887"
"					"
"979999	10/29/00	11/1/00	5	3	290"
"					"
"979999	10/29/00	11/1/00	5	4	331"
"					"
"979999	10/29/00	11/1/00	5	5	401.9"
"					"
"990367	10/21/00	10/23/00	4	1	850.5"
"					"
"990367	10/21/00	10/23/00	4	2	10819"
"					"
"990367	10/21/00	10/23/00	4	3	873.42"
"					"
"990367	10/21/00	10/23/00	4	4	873.59"
"					"
"1001953	11/8/00	11/10/00	4	1	530.2"
"					"
"1001953	11/8/00	11/10/00	4	2	535.5"
"					"
"1001953	11/8/00	11/10/00	4	3	532"
"					"
"1001953	11/8/00	11/10/00	4	4	535.6"
"					"
"1003111	12/23/00	12/25/00	2	1	644.21"
"					"
"1003111	12/23/00	12/25/00	2	2	1027"
"					"
"1009129	10/31/00	11/4/00	7	1	276.5"
"					"
"1009129	10/31/00	11/4/00	7	2	428"
"					"
"1009129	10/31/00	11/4/00	7	3	414"
"					"
"1009129	10/31/00	11/4/00	7	4	401.9"
"					"
"1009129	10/31/00	11/4/00	7	5	285.9"
"					"
"1009129	10/31/00	11/4/00	7	6	441.4"
"					"
"1009129	10/31/00	11/4/00	7	7	582.9"
"					"
"1013263	11/7/00	11/8/00	3	1	414"
"					"
"1013263	11/7/00	11/8/00	3	2	413.9"
"					"
"1013263	11/7/00	11/8/00	3	3	272"
"					"
"1032343	12/24/00	12/25/00	5	1	423.9"
"					"
"1032343	12/24/00	12/25/00	5	2	492.8"
"					"
"1032343	12/24/00	12/25/00	5	3	714"
"					"
"1032343	12/24/00	12/25/00	5	4	272"
"					"
"1032343	12/24/00	12/25/00	5	5	733"
"					"
"1034545	11/18/00	11/27/00	2	1	296.2"
"					"
"1034545	11/18/00	11/27/00	2	2	493.9"
"					"
"1050733	11/14/00	11/22/00	13	1	320.2"
"					"
"1050733	11/14/00	11/22/00	13	2	305"
"					"
"1050733	11/14/00	11/22/00	13	3	331.4"
"					"
"1050733	11/14/00	11/22/00	13	4	276"
"					"
"1050733	11/14/00	11/22/00	13	5	780"
"					"
"1050733	11/14/00	11/22/00	13	6	588.1"
"					"
"1050733	11/14/00	11/22/00	13	7	345.4"
"					"
"1050733	11/14/00	11/22/00	13	8	401.9"
"					"
"1050733	11/14/00	11/22/00	13	9	414"
"					"
"1050733	11/14/00	11/22/00	13	10	1045.81"
"					"
"1050733	11/14/00	11/22/00	13	11	272"
"					"
"1050733	11/14/00	11/22/00	13	12	458.9"
"					"
"1050733	11/14/00	11/22/00	13	13	10937"
"					"
"1052071	10/9/00	10/10/00	1	1	242"
"					"
"1092193	11/22/00	12/16/00	11	1	427.1"
"					"
"1092193	11/22/00	12/16/00	11	2	997.1"
"					"
"1092193	11/22/00	12/16/00	11	3	997.4"
"					"
"1092193	11/22/00	12/16/00	11	4	560.1"
"					"
"1092193	11/22/00	12/16/00	11	5	250.01"
"					"
"1092193	11/22/00	12/16/00	11	6	8.49"
"					"
"1092193	11/22/00	12/16/00	11	7	414.8"
"					"
"1092193	11/22/00	12/16/00	11	8	414"
"					"
"1092193	11/22/00	12/16/00	11	9	401.9"
"					"
"1092193	11/22/00	12/16/00	11	10	275.2"
"					"
"1092193	11/22/00	12/16/00	11	11	412"
"					"
"1093999	12/17/00	12/21/00	3	1	218.1"
"					"
"1093999	12/17/00	12/21/00	3	2	617.1"
"					"
"1093999	12/17/00	12/21/00	3	3	616"
"					"
"1103749	11/29/00	12/4/00	4	1	642.31"
"					"
"1103749	11/29/00	12/4/00	4	2	658.01"
"					"
"1103749	11/29/00	12/4/00	4	3	656.31"
"					"
"1103749	11/29/00	12/4/00	4	4	1027"
"					"
"1103773	12/23/00	12/29/00	6	1	492.8"
"					"
"1103773	12/23/00	12/29/00	6	2	428"
"					"
"1103773	12/23/00	12/29/00	6	3	401.9"
"					"
"1103773	12/23/00	12/29/00	6	4	311"
"					"
"1103773	12/23/00	12/29/00	6	5	724.2"
"					"
"1103773	12/23/00	12/29/00	6	6	466"
"					"
"1104115	11/28/00	12/23/00	12	1	805.2"
"					"
"1104115	11/28/00	12/23/00	12	2	854.06"
"					"
"1104115	11/28/00	12/23/00	12	3	860.4"
"					"
"1104115	11/28/00	12/23/00	12	4	482.4"
"					"
"1104115	11/28/00	12/23/00	12	5	518"
"					"
"1104115	11/28/00	12/23/00	12	6	38.1"
"					"
"1104115	11/28/00	12/23/00	12	7	599"
"					"
"1104115	11/28/00	12/23/00	12	8	10812.1"
"					"
"1104115	11/28/00	12/23/00	12	9	873.42"
"					"
"1104115	11/28/00	12/23/00	12	10	891"
"					"
"1104115	11/28/00	12/23/00	12	11	720"
"					"
"1104115	11/28/00	12/23/00	12	12	41.4"
"					"
"1141243	10/28/00	11/1/00	9	1	560.1"
"					"
"1141243	10/28/00	11/1/00	9	2	733.1"
"					"
"1141243	10/28/00	11/1/00	9	3	276.5"
"					"
"1141243	10/28/00	11/1/00	9	4	413.9"
"					"
"1141243	10/28/00	11/1/00	9	5	401.9"
"					"
"1141243	10/28/00	11/1/00	9	6	244.9"
"					"
"1141243	10/28/00	11/1/00	9	7	272.4"
"					"
"1141243	10/28/00	11/1/00	9	8	1010.3"
"					"
"1141243	10/28/00	11/1/00	9	9	1015.3"
"					"
"1142851	10/16/00	10/24/00	4	1	211.3"
"					"
"1142851	10/16/00	10/24/00	4	2	413.9"
"					"
"1142851	10/16/00	10/24/00	4	3	401.9"
"					"
"1142851	10/16/00	10/24/00	4	4	274.9"
"					"
"1149751	11/25/00	12/13/00	9	1	562.11"
"					"
"1149751	11/25/00	12/13/00	9	2	567.2"
"					"
"1149751	11/25/00	12/13/00	9	3	276.1"
"					"
"1149751	11/25/00	12/13/00	9	4	424.1"
"					"
"1149751	11/25/00	12/13/00	9	5	285.9"
"					"
"1149751	11/25/00	12/13/00	9	6	250"
"					"
"1149751	11/25/00	12/13/00	9	7	369"
"					"
"1149751	11/25/00	12/13/00	9	8	362.5"
"					"
"1149751	11/25/00	12/13/00	9	9	403.9"
"					"
"1151485	10/21/00	10/27/00	6	1	715.96"
"					"
"1151485	10/21/00	10/27/00	6	2	427.31"
"					"
"1151485	10/21/00	10/27/00	6	3	428"
"					"
"1151485	10/21/00	10/27/00	6	4	250"
"					"
"1151485	10/21/00	10/27/00	6	5	553.3"
"					"
"1151485	10/21/00	10/27/00	6	6	293"
"					"
"1159903	10/21/00	10/26/00	5	1	723.4"
"					"
"1159903	10/21/00	10/26/00	5	2	724.4"
"					"
"1159903	10/21/00	10/26/00	5	3	786.59"
"					"
"1159903	10/21/00	10/26/00	5	4	401.9"
"					"
"1159903	10/21/00	10/26/00	5	5	53.9"
"					"
"1176169	10/11/00	10/14/00	4	1	434.9"
"					"
"1176169	10/11/00	10/14/00	4	2	784.3"
"					"
"1176169	10/11/00	10/14/00	4	3	401.9"
"					"
"1176169	10/11/00	10/14/00	4	4	272"
"					"
"1183585	12/11/00	12/13/00	3	1	682.7"
"					"
"1183585	12/11/00	12/13/00	3	2	401.9"
"					"
"1183585	12/11/00	12/13/00	3	3	727.1"
"					"
"1197031	12/3/00	12/5/00	2	1	650"
"					"
"1197031	12/3/00	12/5/00	2	2	1027"
"					"
"1211731	12/5/00	12/10/00	4	1	162.5"
"					"
"1211731	12/5/00	12/10/00	4	2	250.01"
"					"
"1211731	12/5/00	12/10/00	4	3	496"
"					"
"1211731	12/5/00	12/10/00	4	4	244.9"
"					"
"1224277	10/17/00	10/20/00	5	1	411.1"
"					"
"1224277	10/17/00	10/20/00	5	2	250"
"					"
"1224277	10/17/00	10/20/00	5	3	414"
"					"
"1224277	10/17/00	10/20/00	5	4	401.9"
"					"
"1224277	10/17/00	10/20/00	5	5	1045"
"					"
"1224277	11/6/00	11/8/00	5	1	786.5"
"					"
"1224277	11/6/00	11/8/00	5	2	535.4"
"					"
"1224277	11/6/00	11/8/00	5	3	250"
"					"
"1224277	11/6/00	11/8/00	5	4	401.9"
"					"
"1224277	11/6/00	11/8/00	5	5	715.9"
"					"
"1233757	12/10/00	12/12/00	2	1	650"
"					"
"1233757	12/10/00	12/12/00	2	2	1027"
"					"
"1236427	10/25/00	10/27/00	2	1	664.11"
"					"
"1236427	10/25/00	10/27/00	2	2	1027"
"					"
"1236679	11/13/00	11/14/00	3	1	595.3"
"					"
"1236679	11/13/00	11/14/00	3	2	250.01"
"					"
"1236679	11/13/00	11/14/00	3	3	401.9"
"					"
"1696633	10/8/00	10/16/00	15	12	41.4"
"					"
"1696633	10/8/00	10/16/00	15	13	274"
"					"
"1696633	10/8/00	10/16/00	15	14	466"
"					"
"1696633	10/8/00	10/16/00	15	15	41.5"
"					"
"1702867	12/7/00	12/18/00	12	1	332"
"					"
"1702867	12/7/00	12/18/00	12	2	292.81"
"					"
"1702867	12/7/00	12/18/00	12	3	492.8"
"					"
"1702867	12/7/00	12/18/00	12	4	427.31"
"					"
"1702867	12/7/00	12/18/00	12	5	424"
"					"
"1702867	12/7/00	12/18/00	12	6	599"
"					"
"1702867	12/7/00	12/18/00	12	7	10936.4"
"					"
"1702867	12/7/00	12/18/00	12	8	285.9"
"					"
"1702867	12/7/00	12/18/00	12	9	244.9"
"					"
"1702867	12/7/00	12/18/00	12	10	369.4"
"					"
"1702867	12/7/00	12/18/00	12	11	333"
"					"
"1702867	12/7/00	12/18/00	12	12	41.4"
"					"
"1703809	11/19/00	11/25/00	8	1	441.4"
"					"
"1703809	11/19/00	11/25/00	8	2	578.1"
"					"
"1703809	11/19/00	11/25/00	8	3	601.9"
"					"
"1703809	11/19/00	11/25/00	8	4	10879.2"
"					"
"1703809	11/19/00	11/25/00	8	5	1010.46"
"					"
"1703809	11/19/00	11/25/00	8	6	401.9"
"					"
"1703809	11/19/00	11/25/00	8	7	250"
"					"
"1703809	11/19/00	11/25/00	8	8	562.1"
"					"
"1715191	11/9/00	11/11/00	2	1	507"
"					"
"1715191	11/9/00	11/11/00	2	2	518.81"
"					"
"1726429	12/18/00	12/18/00	3	1	786.5"
"					"
"1726429	12/18/00	12/18/00	3	2	401.9"
"					"
"1726429	12/18/00	12/18/00	3	3	305.11"
"					"
"1728355	12/21/00	12/22/00	8	1	782"
"					"
"1728355	12/21/00	12/22/00	8	2	276.8"
"					"
"1728355	12/21/00	12/22/00	8	3	786.5"
"					"
"1728355	12/21/00	12/22/00	8	4	414"
"					"
"1728355	12/21/00	12/22/00	8	5	1045.81"
"					"
"1728355	12/21/00	12/22/00	8	6	401.1"
"					"
"1728355	12/21/00	12/22/00	8	7	787.2"
"					"
"1728355	12/21/00	12/22/00	8	8	715.9"
"					"
"1729495	12/28/00	12/30/00	3	1	682.4"
"					"
"1729495	12/28/00	12/30/00	3	2	457.2"
"					"
"1729495	12/28/00	12/30/00	3	3	692.9"
"					"
"1729549	10/17/00	10/20/00	7	1	642.51"
"					"
"1729549	10/17/00	10/20/00	7	2	648.22"
"					"
"1729549	10/17/00	10/20/00	7	3	280"
"					"
"1729549	10/17/00	10/20/00	7	4	664.21"
"					"
"1729549	10/17/00	10/20/00	7	5	652.81"
"					"
"1729549	10/17/00	10/20/00	7	6	666.02"
"					"
"1729549	10/17/00	10/20/00	7	7	1027"
"					"
"1751947	10/15/00	10/18/00	3	1	658.11"
"					"
"1751947	10/15/00	10/18/00	3	2	664.01"
"					"
"1751947	10/15/00	10/18/00	3	3	1027"
"					"
"1756849	10/27/00	10/30/00	2	1	780.3"
"					"
"1756849	10/27/00	10/30/00	2	2	907"
"					"
"1762267	12/3/00	12/13/00	6	1	386.2"
"					"
"1762267	12/3/00	12/13/00	6	2	250.9"
"					"
"1762267	12/3/00	12/13/00	6	3	599"
"					"
"1762267	12/3/00	12/13/00	6	4	401.9"
"					"
"1762267	12/3/00	12/13/00	6	5	715.9"
"					"
"1762267	12/3/00	12/13/00	6	6	388.01"
"					"
"1779961	10/6/00	10/7/00	4	1	557.1"
"					"
"1779961	10/6/00	10/7/00	4	2	276.5"
"					"
"1779961	10/6/00	10/7/00	4	3	557"
"					"
"1779961	10/6/00	10/7/00	4	4	1044.1"
"					"
"1780927	12/17/00	12/17/00	3	1	458"
"					"
"1780927	12/17/00	12/17/00	3	2	401.9"
"					"
"1780927	12/17/00	12/17/00	3	3	1012.5"
"					"
"1791967	11/13/00	11/14/00	3	1	511.8"
"					"
"1791967	11/13/00	11/14/00	3	2	202.82"
"					"
"1791967	11/13/00	11/14/00	3	3	997.1"
"					"
"1823251	10/1/00	10/3/00	4	1	658.21"
"					"
"1823251	10/1/00	10/3/00	4	2	671.81"
"					"
"1823251	10/1/00	10/3/00	4	3	455.7"
"					"
"1823251	10/1/00	10/3/00	4	4	1027"
"					"
"1824439	10/28/00	11/1/00	3	1	434.9"
"					"
"1824439	10/28/00	11/1/00	3	2	276.8"
"					"
"1824439	10/28/00	11/1/00	3	3	427.69"
"					"
"1870873	10/24/00	10/26/00	4	1	682.1"
"					"
"1870873	10/24/00	10/26/00	4	2	998.5"
"					"
"1870873	10/24/00	10/26/00	4	3	242"
"					"
"1870873	10/24/00	10/26/00	4	4	41.1"
"					"
"1877305	11/18/00	11/23/00	7	1	486"
"					"
"1877305	11/18/00	11/23/00	7	2	599"
"					"
"1877305	11/18/00	11/23/00	7	3	275.4"
"					"
"1877305	11/18/00	11/23/00	7	4	41.4"
"					"
"1877305	11/18/00	11/23/00	7	5	715.96"
"					"
"1877305	11/18/00	11/23/00	7	6	782.3"
"					"
"1877305	11/18/00	11/23/00	7	7	10947.8"
"					"
"1877851	10/23/00	10/30/00	3	1	625.9"
"					"
"1877851	10/23/00	10/30/00	3	2	998.5"
"					"
"1877851	10/23/00	10/30/00	3	3	617.9"
"					"
"1885621	11/11/00	11/13/00	6	1	596"
"					"
"1885621	11/11/00	11/13/00	6	2	601.1"
"					"
"1885621	11/11/00	11/13/00	6	3	401.9"
"					"
"1885621	11/11/00	11/13/00	6	4	1045"
"					"
"1885621	11/11/00	11/13/00	6	5	788.4"
"					"
"1885621	11/11/00	11/13/00	6	6	788.3"
"					"
"1885621	12/6/00	12/11/00	9	1	496"
"					"
"1885621	12/6/00	12/11/00	9	2	424"
"					"
"1885621	12/6/00	12/11/00	9	3	1042.8"
"					"
"1885621	12/6/00	12/11/00	9	4	518.89"
"					"
"1885621	12/6/00	12/11/00	9	5	530.1"
"					"
"1885621	12/6/00	12/11/00	9	6	401.9"
"					"
"1885621	12/6/00	12/11/00	9	7	272"
"					"
"1885621	12/6/00	12/11/00	9	8	593.9"
"					"
"1885621	12/6/00	12/11/00	9	9	427.69"
"					"
"1890523	11/19/00	11/22/00	3	1	590.1"
"					"
"1890523	11/19/00	11/22/00	3	2	592.1"
"					"
"1890523	11/19/00	11/22/00	3	3	276.8"
"					"
"1901041	11/6/00	11/11/00	4	1	661.11"
"					"
"1901041	11/6/00	11/11/00	4	2	660.71"
"					"
"1901041	11/6/00	11/11/00	4	3	792.3"
"					"
"1901041	11/6/00	11/11/00	4	4	1027"
"					"
"1908685	12/19/00	12/24/00	3	1	721.3"
"					"
"1908685	12/19/00	12/24/00	3	2	401.9"
"					"
"1908685	12/19/00	12/24/00	3	3	493.9"
"					"
"1934359	12/5/00	12/10/00	4	1	540.1"
"					"
"1934359	12/5/00	12/10/00	4	2	276.5"
"					"
"1934359	12/5/00	12/10/00	4	3	598.9"
"					"
"1934359	12/5/00	12/10/00	4	4	41"
"					"
"1951063	10/3/00	10/14/00	1	1	722.1"
"					"
"1953439	10/29/00	10/31/00	2	1	642.31"
"					"
"1953439	10/29/00	10/31/00	2	2	1027"
"					"
"1965121	10/22/00	11/11/00	12	1	434.9"
"					"
"1965121	10/22/00	11/11/00	12	2	518.81"
"					"
"1965121	10/22/00	11/11/00	12	3	507"
"					"
"1965121	10/22/00	11/11/00	12	4	276.8"
"					"
"1965121	10/22/00	11/11/00	12	5	998.2"
"					"
"1965121	10/22/00	11/11/00	12	6	427.31"
"					"
"1965121	10/22/00	11/11/00	12	7	250.9"
"					"
"1965121	10/22/00	11/11/00	12	8	401.9"
"					"
"1965121	10/22/00	11/11/00	12	9	342.9"
"					"
"1965121	10/22/00	11/11/00	12	10	787.2"
"					"
"1965121	10/22/00	11/11/00	12	11	427.89"
"					"
"1965121	10/22/00	11/11/00	12	12	275.4"
"					"
"2003383	12/2/00	12/9/00	6	1	220"
"					"
"2003383	12/2/00	12/9/00	6	2	621.3"
"					"
"2003383	12/2/00	12/9/00	6	3	621"
"					"
"2003383	12/2/00	12/9/00	6	4	617"
"					"
"2003383	12/2/00	12/9/00	6	5	218.9"
"					"
"2003383	12/2/00	12/9/00	6	6	562.11"
"					"
"2012467	11/27/00	11/28/00	4	1	786.59"
"					"
"2012467	11/27/00	11/28/00	4	2	276.8"
"					"
"2012467	11/27/00	11/28/00	4	3	553.3"
"					"
"2012467	11/27/00	11/28/00	4	4	401.9"
"					"
"2028133	10/14/00	10/16/00	2	1	648.81"
"					"
"2028133	10/14/00	10/16/00	2	2	1027"
"					"
"2030707	10/6/00	10/15/00	2	1	577"
"					"
"2030707	10/6/00	10/15/00	2	2	555.9"
"					"
"2034199	12/24/00	12/25/00	2	1	786.5"
"					"
"2034199	12/24/00	12/25/00	2	2	305.11"
"					"
"2035381	12/21/00	12/23/00	2	1	650"
"					"
"2035381	12/21/00	12/23/00	2	2	1027"
"					"
"2035507	11/16/00	11/18/00	1	1	682.7"
"					"
"2049463	12/22/00	12/24/00	8	1	644.21"
"					"
"2049463	12/22/00	12/24/00	8	2	305.61"
"					"
"2049463	12/22/00	12/24/00	8	3	305.41"
"					"
"2049463	12/22/00	12/24/00	8	4	648.41"
"					"
"2049463	12/22/00	12/24/00	8	5	658.41"
"					"
"2049463	12/22/00	12/24/00	8	6	658.11"
"					"
"2049463	12/22/00	12/24/00	8	7	792.3"
"					"
"2049463	12/22/00	12/24/00	8	8	1027"
"					"
"2050105	12/18/00	12/20/00	2	1	663.21"
"					"
"2050105	12/18/00	12/20/00	2	2	1027"
"					"
"2061415	10/28/00	10/31/00	5	1	446.7"
"					"
"2061415	10/28/00	10/31/00	5	2	416"
"					"
"2061415	10/28/00	10/31/00	5	3	518.89"
"					"
"2061415	10/28/00	10/31/00	5	4	1012.4"
"					"
"2061415	10/28/00	10/31/00	5	5	1012.7"
"					"
"2070529	10/31/00	11/2/00	3	1	667.02"
"					"
"2070529	10/31/00	11/2/00	3	2	654.21"
"					"
"2070529	10/31/00	11/2/00	3	3	1027"
"					"
"2092405	12/18/00	12/19/00	5	1	997.4"
"					"
"2092405	12/18/00	12/19/00	5	2	787"
"					"
"2092405	12/18/00	12/19/00	5	3	351.8"
"					"
"2092405	12/18/00	12/19/00	5	4	907.9"
"					"
"2092405	12/18/00	12/19/00	5	5	596.5"
"					"
"2094337	11/5/00	11/6/00	6	1	963"
"					"
"2094337	11/5/00	11/6/00	6	2	276.8"
"					"
"2094337	11/5/00	11/6/00	6	3	785"
"					"
"2094337	11/5/00	11/6/00	6	4	427.89"
"					"
"2094337	11/5/00	11/6/00	6	5	296.24"
"					"
"2094337	11/5/00	11/6/00	6	6	10950.4"
"					"
"2094337	11/6/00	11/8/00	3	1	309.28"
"					"
"2094337	11/6/00	11/8/00	3	2	296.2"
"					"
"2094337	11/6/00	11/8/00	3	3	301.9"
"					"
"2116813	11/11/00	11/12/00	3	1	276.5"
"					"
"2116813	11/11/00	11/12/00	3	2	8.8"
"					"
"2116813	11/11/00	11/12/00	3	3	758.5"
"					"
"2122825	11/27/00	11/30/00	3	1	658.21"
"					"
"2122825	11/27/00	11/30/00	3	2	1023.7"
"					"
"2122825	11/27/00	11/30/00	3	3	1027"
"					"
"2126989	10/3/00	10/22/00	15	1	1057.89"
"					"
"2126989	10/3/00	10/22/00	15	2	11.9"
"					"
"2126989	10/3/00	10/22/00	15	3	112"
"					"
"2126989	10/3/00	10/22/00	15	4	730.28"
"					"
"2126989	10/3/00	10/22/00	15	5	785"
"					"
"2126989	10/3/00	10/22/00	15	6	524.62"
"					"
"2126989	10/3/00	10/22/00	15	7	787.2"
"					"
"2126989	10/3/00	10/22/00	15	8	564"
"					"
"2126989	10/3/00	10/22/00	15	9	714"
"					"
"2126989	10/3/00	10/22/00	15	10	693"
"					"
"2126989	10/3/00	10/22/00	15	11	10930"
"					"
"2126989	10/3/00	10/22/00	15	12	285.9"
"					"
"2126989	10/3/00	10/22/00	15	13	1045.89"
"					"
"2126989	10/3/00	10/22/00	15	14	1043.6"
"					"
"2126989	10/3/00	10/22/00	15	15	780.7"
"					"
"2126989	11/13/00	12/2/00	17	1	573.3"
"					"
"2126989	11/13/00	12/2/00	17	2	572.2"
"					"
"2126989	11/13/00	12/2/00	17	3	515"
"					"
"2126989	11/13/00	12/2/00	17	4	276.1"
"					"
"2126989	11/13/00	12/2/00	17	5	574.1"
"					"
"2126989	11/13/00	12/2/00	17	6	730.28"
"					"
"2126989	11/13/00	12/2/00	17	7	296.2"
"					"
"2126989	11/13/00	12/2/00	17	8	693"
"					"
"2126989	11/13/00	12/2/00	17	9	41.3"
"					"
"2126989	11/13/00	12/2/00	17	10	41.8"
"					"
"2126989	11/13/00	12/2/00	17	11	443"
"					"
"2126989	11/13/00	12/2/00	17	12	1001.1"
"					"
"2126989	11/13/00	12/2/00	17	13	10931.8"
"					"
"2126989	11/13/00	12/2/00	17	14	788.9"
"					"
"2126989	11/13/00	12/2/00	17	15	1045.89"
"					"
"2126989	11/13/00	12/2/00	17	16	787.2"
"					"
"2126989	11/13/00	12/2/00	17	17	10939"
"					"
"2134063	11/15/00	11/19/00	2	1	453.8"
"					"
"2134063	11/15/00	11/19/00	2	2	276.8"
"					"
"2135845	10/8/00	10/11/00	12	1	403.91"
"					"
"2135845	10/8/00	10/11/00	12	2	599.7"
"					"
"2135845	10/8/00	10/11/00	12	3	284.8"
"					"
"2135845	10/8/00	10/11/00	12	4	599"
"					"
"2135845	10/8/00	10/11/00	12	5	684"
"					"
"2135845	10/8/00	10/11/00	12	6	572.3"
"					"
"2135845	10/8/00	10/11/00	12	7	303.93"
"					"
"2135845	10/8/00	10/11/00	12	8	782.3"
"					"
"2135845	10/8/00	10/11/00	12	9	250"
"					"
"2135845	10/8/00	10/11/00	12	10	788.5"
"					"
"2135845	10/8/00	10/11/00	12	11	54.9"
"					"
"2135845	10/8/00	10/11/00	12	12	289.4"
"					"
"2143543	12/22/00	12/25/00	2	1	780.2"
"					"
"2143543	12/22/00	12/25/00	2	2	401.9"
"					"
"2157895	12/13/00	12/17/00	2	1	198.89"
"					"
"2157895	12/13/00	12/17/00	2	2	162.5"
"					"
"2158315	10/15/00	10/19/00	3	1	527.3"
"					"
"2158315	10/15/00	10/19/00	3	2	527.2"
"					"
"2158315	10/15/00	10/19/00	3	3	710.2"
"					"
"2186389	12/5/00	12/12/00	5	1	197"
"					"
"2186389	12/5/00	12/12/00	5	2	413.9"
"					"
"2186389	12/5/00	12/12/00	5	3	414"
"					"
"2186389	12/5/00	12/12/00	5	4	530.1"
"					"
"2186389	12/5/00	12/12/00	5	5	1010.81"
"					"
"2187007	11/1/00	11/3/00	3	1	414"
"					"
"2187007	11/1/00	11/3/00	3	2	413.9"
"					"
"2187007	11/1/00	11/3/00	3	3	250"
"					"
"2205319	12/27/00	12/30/00	2	1	652.21"
"					"
"2205319	12/27/00	12/30/00	2	2	1027"
"					"
"2260537	12/18/00	12/19/00	1	1	574.1"
"					"
"2263405	11/20/00	11/25/00	5	1	410.71"
"					"
